LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
1131,Jul,10,13:17:22,combo,ftpd[30291],connection,E4,connection
1132,Jul,10,16:01:43,combo,sshd(pam_unix)[30530],authentication,E0,authentication
1133,Jul,10,16:01:44,combo,sshd(pam_unix)[30532],authentication,E0,authentication
1134,Jul,10,16:01:45,combo,sshd(pam_unix)[30534],authentication,E0,authentication
1135,Jul,10,16:01:45,combo,sshd(pam_unix)[30535],authentication,E0,authentication
1136,Jul,10,16:01:46,combo,sshd(pam_unix)[30536],authentication,E0,authentication
1137,Jul,10,16:01:47,combo,sshd(pam_unix)[30540],authentication,E0,authentication
1138,Jul,10,16:01:48,combo,sshd(pam_unix)[30542],authentication,E0,authentication
1139,Jul,10,16:01:48,combo,sshd(pam_unix)[30544],authentication,E0,authentication
1140,Jul,10,16:01:48,combo,sshd(pam_unix)[30546],authentication,E0,authentication
1141,Jul,10,16:01:49,combo,sshd(pam_unix)[30548],authentication,E0,authentication
1142,Jul,10,16:01:56,combo,sshd(pam_unix)[30550],authentication,E0,authentication
1143,Jul,10,16:01:57,combo,sshd(pam_unix)[30552],authentication,E0,authentication
1144,Jul,10,16:01:58,combo,sshd(pam_unix)[30554],authentication,E0,authentication
1145,Jul,10,16:01:58,combo,sshd(pam_unix)[30555],authentication,E0,authentication
1146,Jul,10,16:01:59,combo,sshd(pam_unix)[30558],authentication,E0,authentication
1147,Jul,10,16:01:59,combo,sshd(pam_unix)[30560],authentication,E0,authentication
1148,Jul,10,16:02:01,combo,sshd(pam_unix)[30562],authentication,E0,authentication
1149,Jul,10,16:02:01,combo,sshd(pam_unix)[30564],authentication,E0,authentication
1150,Jul,10,16:02:01,combo,sshd(pam_unix)[30566],authentication,E0,authentication
1151,Jul,10,16:02:02,combo,sshd(pam_unix)[30568],authentication,E0,authentication
1152,Jul,10,16:02:08,combo,sshd(pam_unix)[30570],authentication,E0,authentication
1153,Jul,10,16:02:09,combo,sshd(pam_unix)[30572],authentication,E0,authentication
1154,Jul,10,16:02:10,combo,sshd(pam_unix)[30574],authentication,E0,authentication
1155,Jul,10,16:02:10,combo,sshd(pam_unix)[30575],authentication,E0,authentication
1156,Jul,10,16:02:12,combo,sshd(pam_unix)[30580],authentication,E0,authentication
1157,Jul,10,16:02:12,combo,sshd(pam_unix)[30578],authentication,E0,authentication
1158,Jul,10,16:02:13,combo,sshd(pam_unix)[30582],authentication,E0,authentication
1159,Jul,10,16:02:14,combo,sshd(pam_unix)[30584],authentication,E0,authentication
1160,Jul,10,16:02:14,combo,sshd(pam_unix)[30585],authentication,E0,authentication
1161,Jul,10,16:02:14,combo,sshd(pam_unix)[30588],authentication,E0,authentication
1162,Jul,10,16:02:21,combo,sshd(pam_unix)[30590],authentication,E0,authentication
1163,Jul,10,16:02:21,combo,sshd(pam_unix)[30592],authentication,E0,authentication
1164,Jul,10,16:02:23,combo,sshd(pam_unix)[30595],authentication,E0,authentication
1165,Jul,10,16:02:23,combo,sshd(pam_unix)[30594],authentication,E0,authentication
1166,Jul,10,16:02:24,combo,sshd(pam_unix)[30598],authentication,E0,authentication
1167,Jul,10,16:02:25,combo,sshd(pam_unix)[30599],authentication,E0,authentication
1168,Jul,10,16:02:26,combo,sshd(pam_unix)[30602],authentication,E0,authentication
1169,Jul,10,16:02:27,combo,sshd(pam_unix)[30604],authentication,E0,authentication
1170,Jul,10,16:02:27,combo,sshd(pam_unix)[30605],authentication,E0,authentication
1171,Jul,10,16:02:27,combo,sshd(pam_unix)[30607],authentication,E0,authentication
1172,Jul,10,16:02:33,combo,sshd(pam_unix)[30610],authentication,E0,authentication
1173,Jul,10,16:02:34,combo,sshd(pam_unix)[30612],authentication,E0,authentication
1174,Jul,10,16:02:35,combo,sshd(pam_unix)[30614],authentication,E0,authentication
1175,Jul,10,16:02:35,combo,sshd(pam_unix)[30615],authentication,E0,authentication
1176,Jul,10,16:02:36,combo,sshd(pam_unix)[30618],authentication,E0,authentication
1177,Jul,10,16:02:37,combo,sshd(pam_unix)[30620],authentication,E0,authentication
1178,Jul,10,16:02:39,combo,sshd(pam_unix)[30622],authentication,E0,authentication
1179,Jul,10,16:02:39,combo,sshd(pam_unix)[30624],authentication,E0,authentication
1180,Jul,10,16:02:40,combo,sshd(pam_unix)[30625],authentication,E0,authentication
1181,Jul,10,16:02:40,combo,sshd(pam_unix)[30628],authentication,E0,authentication
1182,Jul,10,16:02:45,combo,sshd(pam_unix)[30630],authentication,E0,authentication
1183,Jul,10,16:02:46,combo,sshd(pam_unix)[30632],authentication,E0,authentication
1184,Jul,10,16:02:47,combo,sshd(pam_unix)[30634],authentication,E0,authentication
1185,Jul,10,16:02:47,combo,sshd(pam_unix)[30635],authentication,E0,authentication
1186,Jul,10,16:02:49,combo,sshd(pam_unix)[30638],authentication,E0,authentication
1187,Jul,10,16:02:50,combo,sshd(pam_unix)[30640],authentication,E0,authentication
1188,Jul,10,16:02:52,combo,sshd(pam_unix)[30642],authentication,E0,authentication
1189,Jul,10,16:02:52,combo,sshd(pam_unix)[30644],authentication,E0,authentication
1190,Jul,10,16:02:52,combo,sshd(pam_unix)[30645],authentication,E0,authentication
1191,Jul,10,16:02:53,combo,sshd(pam_unix)[30647],authentication,E0,authentication
1192,Jul,10,16:02:57,combo,sshd(pam_unix)[30650],authentication,E0,authentication
1193,Jul,10,16:02:58,combo,sshd(pam_unix)[30652],authentication,E0,authentication
1194,Jul,10,16:03:00,combo,sshd(pam_unix)[30654],authentication,E0,authentication
1195,Jul,10,16:03:00,combo,sshd(pam_unix)[30655],authentication,E0,authentication
1196,Jul,10,16:03:01,combo,sshd(pam_unix)[30658],authentication,E0,authentication
1197,Jul,10,16:03:03,combo,sshd(pam_unix)[30660],authentication,E0,authentication
1198,Jul,10,16:03:05,combo,sshd(pam_unix)[30662],authentication,E0,authentication
1199,Jul,10,16:03:05,combo,sshd(pam_unix)[30665],authentication,E0,authentication
1200,Jul,10,16:03:05,combo,sshd(pam_unix)[30664],authentication,E0,authentication
1201,Jul,10,16:03:05,combo,sshd(pam_unix)[30666],authentication,E0,authentication
1202,Jul,10,16:03:10,combo,sshd(pam_unix)[30670],authentication,E0,authentication
1203,Jul,10,16:03:11,combo,sshd(pam_unix)[30672],authentication,E0,authentication
1204,Jul,10,16:03:12,combo,sshd(pam_unix)[30675],authentication,E0,authentication
1205,Jul,10,16:03:12,combo,sshd(pam_unix)[30674],authentication,E0,authentication
1206,Jul,10,16:03:13,combo,sshd(pam_unix)[30678],authentication,E0,authentication
1207,Jul,10,16:03:16,combo,sshd(pam_unix)[30680],authentication,E0,authentication
1208,Jul,10,16:03:18,combo,sshd(pam_unix)[30682],authentication,E0,authentication
1209,Jul,10,16:03:18,combo,sshd(pam_unix)[30684],authentication,E0,authentication
1210,Jul,10,16:03:18,combo,sshd(pam_unix)[30685],authentication,E0,authentication
1211,Jul,10,16:03:18,combo,sshd(pam_unix)[30686],authentication,E0,authentication
1212,Jul,10,16:33:01,combo,sshd(pam_unix)[30725],authentication,E0,authentication
1213,Jul,10,16:33:01,combo,sshd(pam_unix)[30729],authentication,E0,authentication
1214,Jul,10,16:33:02,combo,sshd(pam_unix)[30731],authentication,E0,authentication
1215,Jul,10,16:33:02,combo,sshd(pam_unix)[30732],authentication,E0,authentication
1216,Jul,10,16:33:02,combo,sshd(pam_unix)[30734],authentication,E0,authentication
1217,Jul,10,16:33:03,combo,sshd(pam_unix)[30739],authentication,E0,authentication
1218,Jul,10,16:33:03,combo,sshd(pam_unix)[30737],authentication,E0,authentication
1219,Jul,10,16:33:04,combo,sshd(pam_unix)[30740],authentication,E0,authentication
1220,Jul,10,16:33:05,combo,sshd(pam_unix)[30743],authentication,E0,authentication
1221,Jul,10,16:33:05,combo,sshd(pam_unix)[30726],authentication,E0,authentication
1222,Jul,11,03:46:14,combo,sshd(pam_unix)[31851],authentication,E0,authentication
1223,Jul,11,03:46:15,combo,sshd(pam_unix)[31848],authentication,E0,authentication
1224,Jul,11,03:46:15,combo,sshd(pam_unix)[31850],authentication,E0,authentication
1225,Jul,11,03:46:15,combo,sshd(pam_unix)[31861],authentication,E0,authentication
1226,Jul,11,03:46:15,combo,sshd(pam_unix)[31854],authentication,E0,authentication
1227,Jul,11,03:46:15,combo,sshd(pam_unix)[31853],authentication,E0,authentication
1228,Jul,11,03:46:16,combo,sshd(pam_unix)[31862],authentication,E0,authentication
1229,Jul,11,03:46:17,combo,sshd(pam_unix)[31855],authentication,E0,authentication
1230,Jul,11,03:46:17,combo,sshd(pam_unix)[31852],authentication,E0,authentication
1231,Jul,11,03:46:19,combo,sshd(pam_unix)[31860],authentication,E0,authentication
1232,Jul,11,04:03:03,combo,su(pam_unix)[32237],session,E2,session
1233,Jul,11,04:03:04,combo,su(pam_unix)[32237],session,E2,session
1234,Jul,11,04:03:05,combo,logrotate,ALERT,E3,ALERT
1235,Jul,11,04:08:37,combo,su(pam_unix)[32608],session,E2,session
1236,Jul,11,04:08:38,combo,su(pam_unix)[32608],session,E2,session
1237,Jul,11,11:33:13,combo,gdm(pam_unix)[2803],check,E1,check
1238,Jul,11,11:33:13,combo,gdm(pam_unix)[2803],authentication,E0,authentication
1239,Jul,11,11:33:17,combo,gdm-binary[2803],Couldn't,E9,Couldn't
1240,Jul,11,17:58:16,combo,sshd(pam_unix)[1325],authentication,E0,authentication
1241,Jul,11,17:58:16,combo,sshd(pam_unix)[1329],authentication,E0,authentication
1242,Jul,11,17:58:16,combo,sshd(pam_unix)[1327],authentication,E0,authentication
1243,Jul,11,17:58:19,combo,sshd(pam_unix)[1331],authentication,E0,authentication
1244,Jul,11,17:58:20,combo,sshd(pam_unix)[1333],authentication,E0,authentication
1245,Jul,11,17:58:21,combo,sshd(pam_unix)[1335],authentication,E0,authentication
1246,Jul,11,17:58:21,combo,sshd(pam_unix)[1337],authentication,E0,authentication
1247,Jul,11,17:58:21,combo,sshd(pam_unix)[1338],authentication,E0,authentication
1248,Jul,11,17:58:22,combo,sshd(pam_unix)[1341],authentication,E0,authentication
1249,Jul,11,17:58:23,combo,sshd(pam_unix)[1343],authentication,E0,authentication
1250,Jul,12,04:03:40,combo,su(pam_unix)[2605],session,E2,session
1251,Jul,12,04:03:41,combo,su(pam_unix)[2605],session,E2,session
1252,Jul,12,04:03:42,combo,logrotate,ALERT,E3,ALERT
1253,Jul,12,04:09:49,combo,su(pam_unix)[3833],session,E2,session
1254,Jul,12,04:09:50,combo,su(pam_unix)[3833],session,E2,session
1255,Jul,12,06:09:43,combo,sshd(pam_unix)[4048],authentication,E0,authentication
1256,Jul,12,06:09:44,combo,sshd(pam_unix)[4053],authentication,E0,authentication
1257,Jul,12,06:09:44,combo,sshd(pam_unix)[4052],authentication,E0,authentication
1258,Jul,12,06:09:44,combo,sshd(pam_unix)[4054],authentication,E0,authentication
1259,Jul,12,06:09:44,combo,sshd(pam_unix)[4050],authentication,E0,authentication
1260,Jul,12,06:09:44,combo,sshd(pam_unix)[4061],authentication,E0,authentication
1261,Jul,12,06:09:44,combo,sshd(pam_unix)[4064],authentication,E0,authentication
1262,Jul,12,06:09:45,combo,sshd(pam_unix)[4058],authentication,E0,authentication
1263,Jul,12,06:09:45,combo,sshd(pam_unix)[4059],authentication,E0,authentication
1264,Jul,12,06:09:45,combo,sshd(pam_unix)[4065],authentication,E0,authentication
1265,Jul,13,04:04:44,combo,su(pam_unix)[6486],session,E2,session
1266,Jul,13,04:04:45,combo,su(pam_unix)[6486],session,E2,session
1267,Jul,13,04:04:45,combo,logrotate,ALERT,E3,ALERT
1268,Jul,13,04:10:41,combo,su(pam_unix)[6863],session,E2,session
1269,Jul,13,04:10:41,combo,su(pam_unix)[6863],session,E2,session
1270,Jul,13,17:22:28,combo,sshd(pam_unix)[8113],session,E2,session
1271,Jul,13,17:22:28,combo,sshd(pam_unix)[8114],session,E2,session
1272,Jul,13,17:22:29,combo,sshd(pam_unix)[8113],session,E2,session
1273,Jul,13,17:22:29,combo,sshd(pam_unix)[8114],session,E2,session
1274,Jul,13,17:22:29,combo,sshd(pam_unix)[8117],session,E2,session
1275,Jul,13,17:22:29,combo,sshd(pam_unix)[8117],session,E2,session
1276,Jul,14,04:08:24,combo,su(pam_unix)[9355],session,E2,session
1277,Jul,14,04:08:25,combo,su(pam_unix)[9355],session,E2,session
1278,Jul,14,04:08:25,combo,logrotate,ALERT,E3,ALERT
1279,Jul,14,04:14:38,combo,su(pam_unix)[10583],session,E2,session
1280,Jul,14,04:14:39,combo,su(pam_unix)[10583],session,E2,session
1281,Jul,14,14:59:42,combo,sshd(pam_unix)[11706],authentication,E0,authentication
1282,Jul,14,14:59:56,combo,sshd(pam_unix)[11708],authentication,E0,authentication
1283,Jul,14,15:00:09,combo,sshd(pam_unix)[11710],authentication,E0,authentication
1284,Jul,14,15:00:22,combo,sshd(pam_unix)[11719],authentication,E0,authentication
1285,Jul,14,15:00:36,combo,sshd(pam_unix)[11721],authentication,E0,authentication
1286,Jul,14,15:00:49,combo,sshd(pam_unix)[11723],authentication,E0,authentication
1287,Jul,14,15:01:03,combo,sshd(pam_unix)[11725],authentication,E0,authentication
1288,Jul,14,15:01:16,combo,sshd(pam_unix)[11741],authentication,E0,authentication
1289,Jul,15,01:03:48,combo,sshd(pam_unix)[12632],authentication,E0,authentication
1290,Jul,15,01:03:48,combo,sshd(pam_unix)[12628],authentication,E0,authentication
1291,Jul,15,01:03:48,combo,sshd(pam_unix)[12631],authentication,E0,authentication
1292,Jul,15,01:03:48,combo,sshd(pam_unix)[12627],authentication,E0,authentication
1293,Jul,15,01:03:48,combo,sshd(pam_unix)[12629],authentication,E0,authentication
1294,Jul,15,01:03:48,combo,sshd(pam_unix)[12630],authentication,E0,authentication
1295,Jul,15,01:03:49,combo,sshd(pam_unix)[12643],authentication,E0,authentication
1296,Jul,15,01:03:49,combo,sshd(pam_unix)[12645],authentication,E0,authentication
1297,Jul,15,01:03:50,combo,sshd(pam_unix)[12639],authentication,E0,authentication
1298,Jul,15,01:03:50,combo,sshd(pam_unix)[12640],authentication,E0,authentication
1299,Jul,15,04:05:02,combo,su(pam_unix)[13238],session,E2,session
1300,Jul,15,04:05:02,combo,su(pam_unix)[13238],session,E2,session
1301,Jul,15,04:05:03,combo,logrotate,ALERT,E3,ALERT
1302,Jul,15,04:10:45,combo,su(pam_unix)[13611],session,E2,session
1303,Jul,15,04:10:46,combo,su(pam_unix)[13611],session,E2,session
1304,Jul,15,23:42:43,combo,ftpd[15339],connection,E4,connection
1305,Jul,15,23:42:43,combo,ftpd[15337],connection,E4,connection
1306,Jul,15,23:42:43,combo,ftpd[15334],connection,E4,connection
1307,Jul,15,23:42:43,combo,ftpd[15335],connection,E4,connection
1308,Jul,15,23:42:43,combo,ftpd[15338],connection,E4,connection
1309,Jul,15,23:42:43,combo,ftpd[15336],connection,E4,connection
1310,Jul,15,23:42:43,combo,ftpd[15341],connection,E4,connection
1311,Jul,15,23:42:43,combo,ftpd[15340],connection,E4,connection
1312,Jul,15,23:42:43,combo,ftpd[15327],connection,E4,connection
1313,Jul,15,23:42:43,combo,ftpd[15333],connection,E4,connection
1314,Jul,15,23:42:43,combo,ftpd[15323],connection,E4,connection
1315,Jul,15,23:42:43,combo,ftpd[15330],connection,E4,connection
1316,Jul,15,23:42:43,combo,ftpd[15322],connection,E4,connection
1317,Jul,15,23:42:43,combo,ftpd[15324],connection,E4,connection
1318,Jul,15,23:42:43,combo,ftpd[15329],connection,E4,connection
1319,Jul,15,23:42:43,combo,ftpd[15332],connection,E4,connection
1320,Jul,15,23:42:43,combo,ftpd[15328],connection,E4,connection
1321,Jul,15,23:42:43,combo,ftpd[15321],connection,E4,connection
1322,Jul,15,23:42:43,combo,ftpd[15326],connection,E4,connection
1323,Jul,15,23:42:43,combo,ftpd[15325],connection,E4,connection
1324,Jul,15,23:42:43,combo,ftpd[15331],connection,E4,connection
1325,Jul,15,23:42:44,combo,ftpd[15342],connection,E4,connection
1326,Jul,16,04:07:32,combo,su(pam_unix)[16058],session,E2,session
1327,Jul,16,04:07:33,combo,su(pam_unix)[16058],session,E2,session
1328,Jul,16,04:07:34,combo,logrotate,ALERT,E3,ALERT
1329,Jul,16,04:13:59,combo,su(pam_unix)[17286],session,E2,session
1330,Jul,16,04:14:00,combo,su(pam_unix)[17286],session,E2,session
1331,Jul,16,08:14:04,combo,ftpd[17669],connection,E4,connection
1332,Jul,16,08:14:04,combo,ftpd[17670],connection,E4,connection
1333,Jul,16,08:14:04,combo,ftpd[17667],connection,E4,connection
1334,Jul,16,08:14:07,combo,ftpd[17673],connection,E4,connection
1335,Jul,16,08:14:07,combo,ftpd[17668],connection,E4,connection
1336,Jul,16,08:14:07,combo,ftpd[17671],connection,E4,connection
1337,Jul,16,08:14:07,combo,ftpd[17681],connection,E4,connection
1338,Jul,16,08:14:07,combo,ftpd[17680],connection,E4,connection
1339,Jul,16,08:14:07,combo,ftpd[17672],connection,E4,connection
1340,Jul,16,08:14:07,combo,ftpd[17687],connection,E4,connection
1341,Jul,16,08:14:07,combo,ftpd[17678],connection,E4,connection
1342,Jul,16,08:14:07,combo,ftpd[17675],connection,E4,connection
1343,Jul,16,08:14:07,combo,ftpd[17688],connection,E4,connection
1344,Jul,16,08:14:07,combo,ftpd[17677],connection,E4,connection
1345,Jul,16,08:14:07,combo,ftpd[17682],connection,E4,connection
1346,Jul,16,08:14:07,combo,ftpd[17683],connection,E4,connection
1347,Jul,16,08:14:07,combo,ftpd[17684],connection,E4,connection
1348,Jul,16,08:14:07,combo,ftpd[17685],connection,E4,connection
1349,Jul,16,08:14:07,combo,ftpd[17686],connection,E4,connection
1350,Jul,16,08:14:07,combo,ftpd[17676],connection,E4,connection
1351,Jul,16,08:14:07,combo,ftpd[17674],connection,E4,connection
1352,Jul,16,08:14:07,combo,ftpd[17689],connection,E4,connection
1353,Jul,16,08:14:07,combo,ftpd[17679],connection,E4,connection
1354,Jul,17,04:06:32,combo,ftpd[19675],connection,E4,connection
1355,Jul,17,04:06:32,combo,ftpd[19674],connection,E4,connection
1356,Jul,17,04:08:08,combo,su(pam_unix)[19686],session,E2,session
1357,Jul,17,04:08:09,combo,su(pam_unix)[19686],session,E2,session
1358,Jul,17,04:08:10,combo,cups,cupsd,E52,cupsd
1359,Jul,17,04:08:16,combo,cups,cupsd,E52,cupsd
1360,Jul,17,04:08:23,combo,logrotate,ALERT,E3,ALERT
1361,Jul,17,04:13:57,combo,su(pam_unix)[20282],session,E2,session
1362,Jul,17,04:13:58,combo,su(pam_unix)[20282],session,E2,session
1363,Jul,17,06:13:37,combo,ftpd[23574],connection,E4,connection
1364,Jul,17,06:13:37,combo,ftpd[23575],connection,E4,connection
1365,Jul,17,06:13:37,combo,ftpd[23573],connection,E4,connection
1366,Jul,17,06:13:37,combo,ftpd[23572],connection,E4,connection
1367,Jul,17,06:13:37,combo,ftpd[23578],connection,E4,connection
1368,Jul,17,06:13:37,combo,ftpd[23577],connection,E4,connection
1369,Jul,17,06:13:37,combo,ftpd[23571],connection,E4,connection
1370,Jul,17,06:13:37,combo,ftpd[23576],connection,E4,connection
1371,Jul,17,06:13:37,combo,ftpd[23564],connection,E4,connection
1372,Jul,17,06:13:37,combo,ftpd[23560],connection,E4,connection
1373,Jul,17,06:13:37,combo,ftpd[23570],connection,E4,connection
1374,Jul,17,06:13:37,combo,ftpd[23568],connection,E4,connection
1375,Jul,17,06:13:37,combo,ftpd[23565],connection,E4,connection
1376,Jul,17,06:13:37,combo,ftpd[23566],connection,E4,connection
1377,Jul,17,06:13:38,combo,ftpd[23562],connection,E4,connection
1378,Jul,17,06:13:38,combo,ftpd[23567],connection,E4,connection
1379,Jul,17,06:13:38,combo,ftpd[23563],connection,E4,connection
1380,Jul,17,06:13:38,combo,ftpd[23561],connection,E4,connection
1381,Jul,17,06:13:38,combo,ftpd[23569],connection,E4,connection
1382,Jul,17,06:14:36,combo,ftpd[23579],connection,E4,connection
1383,Jul,17,06:14:36,combo,ftpd[23580],connection,E4,connection
1384,Jul,17,06:14:36,combo,ftpd[23581],connection,E4,connection
1385,Jul,17,06:14:36,combo,ftpd[23582],connection,E4,connection
1386,Jul,17,06:14:36,combo,ftpd[23583],connection,E4,connection
1387,Jul,17,06:14:36,combo,ftpd[23584],connection,E4,connection
1388,Jul,17,06:14:36,combo,ftpd[23586],connection,E4,connection
1389,Jul,17,06:14:36,combo,ftpd[23585],connection,E4,connection
1390,Jul,17,06:14:36,combo,ftpd[23587],connection,E4,connection
1391,Jul,17,06:14:36,combo,ftpd[23588],connection,E4,connection
1392,Jul,17,06:14:36,combo,ftpd[23589],connection,E4,connection
1393,Jul,17,08:06:12,combo,ftpd[23777],connection,E4,connection
1394,Jul,17,08:06:12,combo,ftpd[23779],connection,E4,connection
1395,Jul,17,08:06:12,combo,ftpd[23778],connection,E4,connection
1396,Jul,17,08:06:12,combo,ftpd[23780],connection,E4,connection
1397,Jul,17,08:06:12,combo,ftpd[23781],connection,E4,connection
1398,Jul,17,08:06:12,combo,ftpd[23782],connection,E4,connection
1399,Jul,17,08:06:12,combo,ftpd[23783],connection,E4,connection
1400,Jul,17,08:06:12,combo,ftpd[23785],connection,E4,connection
1401,Jul,17,08:06:12,combo,ftpd[23786],connection,E4,connection
1402,Jul,17,08:06:12,combo,ftpd[23787],connection,E4,connection
1403,Jul,17,08:06:12,combo,ftpd[23784],connection,E4,connection
1404,Jul,17,08:06:12,combo,ftpd[23792],connection,E4,connection
1405,Jul,17,08:06:12,combo,ftpd[23788],connection,E4,connection
1406,Jul,17,08:06:12,combo,ftpd[23793],connection,E4,connection
1407,Jul,17,08:06:12,combo,ftpd[23789],connection,E4,connection
1408,Jul,17,08:06:12,combo,ftpd[23790],connection,E4,connection
1409,Jul,17,08:06:12,combo,ftpd[23791],connection,E4,connection
1410,Jul,17,08:06:12,combo,ftpd[23794],connection,E4,connection
1411,Jul,17,08:06:12,combo,ftpd[23795],connection,E4,connection
1412,Jul,17,08:06:12,combo,ftpd[23796],connection,E4,connection
1413,Jul,17,08:06:12,combo,ftpd[23797],connection,E4,connection
1414,Jul,17,08:06:12,combo,ftpd[23798],connection,E4,connection
1415,Jul,17,08:06:14,combo,ftpd[23799],connection,E4,connection
1416,Jul,17,09:44:07,combo,ftpd[23931],connection,E4,connection
1417,Jul,17,09:44:07,combo,ftpd[23933],connection,E4,connection
1418,Jul,17,09:44:07,combo,ftpd[23932],connection,E4,connection
1419,Jul,17,09:44:07,combo,ftpd[23934],connection,E4,connection
1420,Jul,17,09:44:07,combo,ftpd[23935],connection,E4,connection
1421,Jul,17,09:44:07,combo,ftpd[23937],connection,E4,connection
1422,Jul,17,09:44:07,combo,ftpd[23938],connection,E4,connection
1423,Jul,17,09:44:07,combo,ftpd[23936],connection,E4,connection
1424,Jul,17,09:44:07,combo,ftpd[23939],connection,E4,connection
1425,Jul,17,10:45:07,combo,sshd(pam_unix)[24031],authentication,E0,authentication
1426,Jul,17,10:45:07,combo,sshd(pam_unix)[24033],authentication,E0,authentication
1427,Jul,17,10:45:07,combo,sshd(pam_unix)[24030],authentication,E0,authentication
1428,Jul,17,12:30:35,combo,ftpd[24192],connection,E4,connection
1429,Jul,17,12:30:37,combo,ftpd[24193],connection,E4,connection
1430,Jul,17,12:30:42,combo,ftpd[24194],connection,E4,connection
1431,Jul,17,12:30:43,combo,ftpd[24195],connection,E4,connection
1432,Jul,17,12:30:43,combo,ftpd[24196],connection,E4,connection
1433,Jul,17,12:30:46,combo,ftpd[24197],connection,E4,connection
1434,Jul,17,12:30:47,combo,ftpd[24198],connection,E4,connection
1435,Jul,17,12:30:48,combo,ftpd[24199],connection,E4,connection
1436,Jul,17,12:30:48,combo,ftpd[24200],connection,E4,connection
1437,Jul,17,12:30:51,combo,ftpd[24201],connection,E4,connection
1438,Jul,17,12:30:53,combo,ftpd[24202],connection,E4,connection
1439,Jul,17,12:30:53,combo,ftpd[24203],connection,E4,connection
1440,Jul,17,12:30:54,combo,ftpd[24204],connection,E4,connection
1441,Jul,17,12:30:57,combo,ftpd[24205],connection,E4,connection
1442,Jul,17,12:30:57,combo,ftpd[24206],connection,E4,connection
1443,Jul,17,12:30:58,combo,ftpd[24207],connection,E4,connection
1444,Jul,17,12:30:58,combo,ftpd[24208],connection,E4,connection
1445,Jul,17,12:30:58,combo,ftpd[24209],connection,E4,connection
1446,Jul,17,12:30:59,combo,ftpd[24210],connection,E4,connection
1447,Jul,17,12:30:59,combo,ftpd[24211],connection,E4,connection
1448,Jul,17,12:30:59,combo,ftpd[24212],connection,E4,connection
1449,Jul,17,12:31:00,combo,ftpd[24213],connection,E4,connection
1450,Jul,17,12:31:04,combo,ftpd[24214],connection,E4,connection
1451,Jul,17,14:02:39,combo,ftpd[24356],connection,E4,connection
1452,Jul,17,14:02:43,combo,ftpd[24357],connection,E4,connection
1453,Jul,17,14:02:43,combo,ftpd[24358],connection,E4,connection
1454,Jul,17,14:02:44,combo,ftpd[24359],connection,E4,connection
1455,Jul,17,14:02:47,combo,ftpd[24360],connection,E4,connection
1456,Jul,17,14:02:48,combo,ftpd[24361],connection,E4,connection
1457,Jul,17,14:02:49,combo,ftpd[24362],connection,E4,connection
1458,Jul,17,14:02:49,combo,ftpd[24363],connection,E4,connection
1459,Jul,17,14:02:49,combo,ftpd[24364],connection,E4,connection
1460,Jul,17,14:02:49,combo,ftpd[24365],connection,E4,connection
1461,Jul,17,14:02:54,combo,ftpd[24366],connection,E4,connection
1462,Jul,17,14:02:54,combo,ftpd[24367],connection,E4,connection
1463,Jul,17,14:02:54,combo,ftpd[24368],connection,E4,connection
1464,Jul,17,14:02:55,combo,ftpd[24369],connection,E4,connection
1465,Jul,17,14:02:57,combo,ftpd[24370],connection,E4,connection
1466,Jul,17,14:02:59,combo,ftpd[24371],connection,E4,connection
1467,Jul,17,14:02:59,combo,ftpd[24372],connection,E4,connection
1468,Jul,17,14:03:00,combo,ftpd[24373],connection,E4,connection
1469,Jul,17,14:03:00,combo,ftpd[24374],connection,E4,connection
1470,Jul,17,14:03:00,combo,ftpd[24375],connection,E4,connection
1471,Jul,17,14:03:04,combo,ftpd[24376],connection,E4,connection
1472,Jul,17,14:03:04,combo,ftpd[24377],connection,E4,connection
1473,Jul,17,14:03:05,combo,ftpd[24378],connection,E4,connection
1474,Jul,17,15:09:15,combo,ftpd[24465],connection,E4,connection
1475,Jul,17,15:09:15,combo,ftpd[24466],connection,E4,connection
1476,Jul,17,15:09:15,combo,ftpd[24467],connection,E4,connection
1477,Jul,17,15:09:15,combo,ftpd[24468],connection,E4,connection
1478,Jul,17,15:09:15,combo,ftpd[24469],connection,E4,connection
1479,Jul,17,15:09:15,combo,ftpd[24470],connection,E4,connection
1480,Jul,17,15:09:15,combo,ftpd[24471],connection,E4,connection
1481,Jul,17,15:09:15,combo,ftpd[24473],connection,E4,connection
1482,Jul,17,15:09:15,combo,ftpd[24474],connection,E4,connection
1483,Jul,17,15:09:15,combo,ftpd[24475],connection,E4,connection
1484,Jul,17,15:09:15,combo,ftpd[24472],connection,E4,connection
1485,Jul,17,15:09:15,combo,ftpd[24477],connection,E4,connection
1486,Jul,17,15:09:15,combo,ftpd[24478],connection,E4,connection
1487,Jul,17,15:09:15,combo,ftpd[24476],connection,E4,connection
1488,Jul,17,15:09:15,combo,ftpd[24480],connection,E4,connection
1489,Jul,17,15:09:15,combo,ftpd[24479],connection,E4,connection
1490,Jul,17,15:09:15,combo,ftpd[24481],connection,E4,connection
1491,Jul,17,15:09:15,combo,ftpd[24482],connection,E4,connection
1492,Jul,17,15:09:16,combo,ftpd[24483],connection,E4,connection
1493,Jul,17,15:09:16,combo,ftpd[24484],connection,E4,connection
